user_name,leaning
WortheyAC,DEMOCRAT
JohnDrogin,REPUBLICAN
Xicano1976,DEMOCRAT
carlandertonjr,REPUBLICAN
D_Smitty11,REPUBLICAN
ManhattanInst,REPUBLICAN
afashionfan,REPUBLICAN
aspirational12,DEMOCRAT
Harlee4TRUMP,DEMOCRAT
Dems4PublicEd,DEMOCRAT
CenterOnBudget,DEMOCRAT
HawksEyeView_SI,REPUBLICAN
GrandmaSheila,DEMOCRAT
DivineTruth_LRE,REPUBLICAN
HlLLARY,DEMOCRAT
peterwtrue,DEMOCRAT
riverred,DEMOCRAT
ReformNetwork,REPUBLICAN
April4Congress,DEMOCRAT
PrinMorton,REPUBLICAN
kellyflood,DEMOCRAT
DebRuiz319,REPUBLICAN
Ealanbrock,DEMOCRAT
CColt_45,REPUBLICAN
Bitter_American,REPUBLICAN
GovernorAsshole,DEMOCRAT
Bill_Zedler,REPUBLICAN
SuzakiTheAmazon,DEMOCRAT
Brainyack524,REPUBLICAN
mfclark,DEMOCRAT
chilioffthegrid,REPUBLICAN
ObamaStrawman,DEMOCRAT
StrokesofCandor,REPUBLICAN
WPAResearch,REPUBLICAN
themitchcase,DEMOCRAT
HaleyM_FLVote,DEMOCRAT
RobMetalMason,DEMOCRAT
AZSenateGOP,REPUBLICAN
Clovis2014,REPUBLICAN
DeanLeh,DEMOCRAT
french4jonwayne,REPUBLICAN
morgslw,REPUBLICAN
republicanrave,REPUBLICAN
voterdye,REPUBLICAN
tony_chiappetta,DEMOCRAT
shad39,DEMOCRAT
NRIII,DEMOCRAT
SeanMRyan149,DEMOCRAT
emmabgo,DEMOCRAT
RepLawrence,DEMOCRAT
BethanyFey,REPUBLICAN
TrumpNewsNetwrk,REPUBLICAN
AmSpec,REPUBLICAN
ConsrvJoe1,REPUBLICAN
LadyFyreAZ,REPUBLICAN
Icecld2,DEMOCRAT
TheHappyPelican,DEMOCRAT
MJoemal19,REPUBLICAN
ChrisStirewalt,REPUBLICAN
Madam_President,DEMOCRAT
DabAggin,DEMOCRAT
johnnymarz,DEMOCRAT
CleansweepUSA,REPUBLICAN
Bywatergal,DEMOCRAT
FrogTurds,DEMOCRAT
Die__Trying_,DEMOCRAT
NitaLowey,DEMOCRAT
AFPNM,REPUBLICAN
keriRN,DEMOCRAT
chohj8831,DEMOCRAT
RomneyResponse,REPUBLICAN
Jedimaster_OPS,REPUBLICAN
nancybrowning33,REPUBLICAN
VGentile43,DEMOCRAT
CSDemocratCS,DEMOCRAT
Glambertoo1,DEMOCRAT
TheKingCenter,DEMOCRAT
GOPTeens,REPUBLICAN
BlueTek1,REPUBLICAN
ChinaUSFocus,REPUBLICAN
BroadwayBo800,REPUBLICAN
rashadjtaylor,DEMOCRAT
kpasta,DEMOCRAT
josie_peterson,REPUBLICAN
TPPOK,DEMOCRAT
AverageVoter,REPUBLICAN
AmberMarchand,REPUBLICAN
bellesouth,DEMOCRAT
SharonDay,REPUBLICAN
gmrabbit,REPUBLICAN
tommypopeSC,REPUBLICAN
GavinPrestonMD,DEMOCRAT
MR_PRIME69,DEMOCRAT
elisatrevino17,DEMOCRAT
ClassicPixs,REPUBLICAN
RogerLau,DEMOCRAT
RadioFreeTom,REPUBLICAN
bigmoneysucks,DEMOCRAT
bearfanron,REPUBLICAN
lion000,REPUBLICAN
Dustyjohn777,REPUBLICAN
DNCAlan,DEMOCRAT
WestVirginiaAG,REPUBLICAN
RabbiLevenberg,DEMOCRAT
NCLetterCarrier,DEMOCRAT
johnalchin,REPUBLICAN
ErsteKrieger,REPUBLICAN
Path2Liberty,REPUBLICAN
RichardJWood,REPUBLICAN
Scott_A_Adams,REPUBLICAN
YURCONSCIENCE,DEMOCRAT
UniteBlueAZ,DEMOCRAT
ElmerEnloe,DEMOCRAT
ashleymmeyers,DEMOCRAT
AmyAyers16,DEMOCRAT
propertybfn,REPUBLICAN
libber_tarian,REPUBLICAN
mdrfl,DEMOCRAT
JonRichardsonNH,REPUBLICAN
TrumpLandslide,REPUBLICAN
redeagle1924,REPUBLICAN
NoChromeHD,REPUBLICAN
KonniBurton,REPUBLICAN
Rositabonita48,DEMOCRAT
ClickingSticks,DEMOCRAT
jasondecker55,REPUBLICAN
BoldProgressive,DEMOCRAT
MOLegDems,DEMOCRAT
HuelgaGeneral,REPUBLICAN
mjwatts1983,DEMOCRAT
vfroe,REPUBLICAN
ConchGunny,DEMOCRAT
DorisMatsui,DEMOCRAT
isportsDave,REPUBLICAN
NotchorChips,REPUBLICAN
crwaggs,DEMOCRAT
a_tweet_life,REPUBLICAN
JVPforOregon,DEMOCRAT
darrynzewalk,REPUBLICAN
GOP6972,REPUBLICAN
MobileGOP,REPUBLICAN
CommonSense39,REPUBLICAN
KHancock4TX,REPUBLICAN
FarylUry,DEMOCRAT
FredBThird,REPUBLICAN
coreykilgannon,DEMOCRAT
KathyBoockvar,DEMOCRAT
PatriotCzar,REPUBLICAN
CBedfordDC,REPUBLICAN
Nero,REPUBLICAN
ColbySansom,DEMOCRAT
tlricke,REPUBLICAN
458Cincinnatus,REPUBLICAN
ChrisRedfern419,DEMOCRAT
TomPriceMD,REPUBLICAN
GASenateDems,DEMOCRAT
senatornewman,REPUBLICAN
liberalincincy,DEMOCRAT
SheilaRayam,DEMOCRAT
BlondeScientist,REPUBLICAN
DonnaDee479,DEMOCRAT
Rach_IC,REPUBLICAN
OrrinHatch,REPUBLICAN
nhkevinsmith,REPUBLICAN
NJDemocrat,DEMOCRAT
GoldmanCraig,REPUBLICAN
MarinaTO9,DEMOCRAT
HowHandyIsThat,DEMOCRAT
posglen,REPUBLICAN
EdPodowski,REPUBLICAN
Amer1canVet,REPUBLICAN
Missjayette,DEMOCRAT
bhdonovan,REPUBLICAN
Chief1787,REPUBLICAN
raytimmermans,DEMOCRAT
akrongarber,REPUBLICAN
TuhMeyLo,REPUBLICAN
DuncanBaird,REPUBLICAN
AngryDemdotcom,REPUBLICAN
trott4congress,REPUBLICAN
lightning7876,REPUBLICAN
oceanshaman,DEMOCRAT
CouncilmanBMS,DEMOCRAT
OurFallenAngels,DEMOCRAT
JesusForBernie,DEMOCRAT
TDDavidHurst,DEMOCRAT
Isikablam,REPUBLICAN
mjbanks,REPUBLICAN
lzyltnin,DEMOCRAT
unkybunky,DEMOCRAT
CoreySandersWA,DEMOCRAT
GatorGirl2489,REPUBLICAN
gopbadgers,REPUBLICAN
RepMikeButler,DEMOCRAT
KraKThump,DEMOCRAT
masquer08er,REPUBLICAN
MatthewCallaway,DEMOCRAT
FiredupinLV,REPUBLICAN
JamesFallows,DEMOCRAT
Tenkellers,REPUBLICAN
DuffelBlog,DEMOCRAT
real_thinktank,DEMOCRAT
tvitin,DEMOCRAT
Moira1987,REPUBLICAN
DCameronSmith,DEMOCRAT
bradhoylman,DEMOCRAT
RepZackSpace,DEMOCRAT
courtneyscole,DEMOCRAT
AClareKelly,DEMOCRAT
ericfido,REPUBLICAN
SenGrayTollison,REPUBLICAN
jessemermell,DEMOCRAT
sisbuzz,DEMOCRAT
CountyExecBaker,DEMOCRAT
willcollier,REPUBLICAN
phyxation17,REPUBLICAN
_12th_man,REPUBLICAN
lorax58,DEMOCRAT
_jenniferlong,DEMOCRAT
DEVERINEJAMES,REPUBLICAN
Criticalanglez,DEMOCRAT
ZeroNicJuice,REPUBLICAN
cowboyy333,DEMOCRAT
jjbenz19,DEMOCRAT
turnsignal,DEMOCRAT
Karen_Russell,DEMOCRAT
KelsieeLilyy,REPUBLICAN
galanfink,REPUBLICAN
dcraighorn,REPUBLICAN
verytari,REPUBLICAN
Col_McLaughlin,DEMOCRAT
PatriotLeague,REPUBLICAN
OANN,REPUBLICAN
Gdad1,DEMOCRAT
ItsAReckoning,REPUBLICAN
SovCam,REPUBLICAN
skrspooky,DEMOCRAT
Normanbobo,REPUBLICAN
originalgriz,DEMOCRAT
Blind2Communism,REPUBLICAN
LigueDefJuifs,REPUBLICAN
keder,REPUBLICAN
NatashaChart,DEMOCRAT
mVespa1,REPUBLICAN
brokepimpstyles,DEMOCRAT
ErnestMoniz,DEMOCRAT
upbinhere,DEMOCRAT
CongareeFoodie,REPUBLICAN
camdoc,REPUBLICAN
Jankowski60,REPUBLICAN
beklemmt130,DEMOCRAT
zjcook23,DEMOCRAT
rmwc2000,DEMOCRAT
AddieRussell,DEMOCRAT
jasonhitzert,DEMOCRAT
PurrpleCatMama,DEMOCRAT
HillaryCuntin,REPUBLICAN
MacHern,REPUBLICAN
JohnJRizzo,DEMOCRAT
StenoJenny,DEMOCRAT
PortCityPisces,DEMOCRAT
AllenFletcher,REPUBLICAN
ncpudgy,REPUBLICAN
FrankAntenori,REPUBLICAN
pinecohen,REPUBLICAN
1976baby,REPUBLICAN
MontgomeryPatrt,REPUBLICAN
hertzieLA,DEMOCRAT
AyeTeWacho,DEMOCRAT
dave411972,REPUBLICAN
OrwellForks,REPUBLICAN
rcmahoney,REPUBLICAN
DrHeironymousB,DEMOCRAT
kallos,DEMOCRAT
libdemstogether,DEMOCRAT
ALHouseDems,DEMOCRAT
OaklandDems,DEMOCRAT
PatWGriffin,REPUBLICAN
wiselatinaslink,DEMOCRAT
RosemarieAshley,DEMOCRAT
sheseems,DEMOCRAT
sky6709,REPUBLICAN
maradmj,DEMOCRAT
Morlen4Distrct1,REPUBLICAN
brettbittner,REPUBLICAN
allen_osuno1,DEMOCRAT
RogerChanes,DEMOCRAT
Tedstarship,REPUBLICAN
WCFonline,REPUBLICAN
DickMorrisTweet,REPUBLICAN
memehoward,DEMOCRAT
tomcroci,REPUBLICAN
LtcrothBill,REPUBLICAN
capflowwatch,REPUBLICAN
KelleyAshbyPaul,REPUBLICAN
tomtificate,DEMOCRAT
RetiredMITeach,REPUBLICAN
KansasNate,DEMOCRAT
CrunchDaddy,REPUBLICAN
RepRaulGrijalva,DEMOCRAT
NYCProgressives,DEMOCRAT
FranklinCenter,REPUBLICAN
jonathanchait,DEMOCRAT
Concerned001,REPUBLICAN
helenaironline,DEMOCRAT
PolitiFreakshow,DEMOCRAT
egheitasean,DEMOCRAT
TeriPDC,DEMOCRAT
gaytourism,DEMOCRAT
01MB,DEMOCRAT
roseperson,DEMOCRAT
NCSenateDems,DEMOCRAT
LloydLeah,REPUBLICAN
med5346,REPUBLICAN
lward99,REPUBLICAN
Roseblue,REPUBLICAN
stevegiegerich,DEMOCRAT
SarahWoodwriter,DEMOCRAT
EyeOnPolitics,REPUBLICAN
evilgrrl,DEMOCRAT
edwardvirtually,DEMOCRAT
OliviaaPaigee,REPUBLICAN
onlymattjohnson,DEMOCRAT
Hossinfortworth,DEMOCRAT
tomdelay,REPUBLICAN
solv17,DEMOCRAT
YevetteEdwards,DEMOCRAT
AsmCherylBrown,DEMOCRAT
joenegronfl,REPUBLICAN
cherkendy,DEMOCRAT
zefirotorna,REPUBLICAN
pado0082,DEMOCRAT
vincentchauvet,DEMOCRAT
Baltar,REPUBLICAN
WendysShadows,DEMOCRAT
CanadianBacon_2,REPUBLICAN
a26ric,DEMOCRAT
anitamoncrief,REPUBLICAN
Big10LawGuy,DEMOCRAT
RepByrne,REPUBLICAN
_KristinaluvsU,DEMOCRAT
reallyflyzgirl,DEMOCRAT
Walker4NC,REPUBLICAN
FlatIronHot,DEMOCRAT
RepBuddyCarter,REPUBLICAN
gene423,DEMOCRAT
Ancientbob,DEMOCRAT
Freak1791,REPUBLICAN
wgri1949,DEMOCRAT
johncslaughter,REPUBLICAN
RepBost,REPUBLICAN
slightstrider,REPUBLICAN
keithboykin,DEMOCRAT
StefKunkel,DEMOCRAT
victorjrojas,DEMOCRAT
johntruscott,REPUBLICAN
CounselorCarol1,DEMOCRAT
RealDrGina,REPUBLICAN
ClaySikes,REPUBLICAN
HispLeadFund,REPUBLICAN
FameRee,REPUBLICAN
Lavonia_Grabau,REPUBLICAN
RadioFreeRon,REPUBLICAN
DIRTYYYSOUTH,DEMOCRAT
Dustyo87,DEMOCRAT
TEXWHATEVER,REPUBLICAN
titleist3333,REPUBLICAN
Linnlondon1,DEMOCRAT
CCristFan,REPUBLICAN
crbavender,REPUBLICAN
ProfitableParts,REPUBLICAN
SenatorWinters,REPUBLICAN
MaryPatIzar,REPUBLICAN
TucsonRomero,DEMOCRAT
CollegeDemsNY,DEMOCRAT
THEbitchiestgay,REPUBLICAN
SCSenateDems,DEMOCRAT
laurieabennett,REPUBLICAN
qwerty4life,DEMOCRAT
farmerfar55,REPUBLICAN
samthomas86,DEMOCRAT
mg1928,REPUBLICAN
GeeSungee,DEMOCRAT
RendaInDSM,REPUBLICAN
freeknife1021,REPUBLICAN
cmhayden10,DEMOCRAT
dschapira,DEMOCRAT
WithUsOrAgainst,REPUBLICAN
SweetieWalker,REPUBLICAN
Thug_Violence,DEMOCRAT
StephieGilley,DEMOCRAT
DownsizeTheFeds,REPUBLICAN
bmoore5647,REPUBLICAN
GeorgiaForward,DEMOCRAT
SarahHuisenga,REPUBLICAN
hazy_violette,DEMOCRAT
MartyLeft,REPUBLICAN
socratic,DEMOCRAT
cnnnews,REPUBLICAN
AdrienDebever,DEMOCRAT
DrDarcySterling,DEMOCRAT
StarCoreOne02,REPUBLICAN
MichaelHurta,DEMOCRAT
OpWarriorTeam,REPUBLICAN
Raptured_Night,DEMOCRAT
joshuabigger,DEMOCRAT
jorgeinmontana,DEMOCRAT
EmergeWI,DEMOCRAT
HaleIndy,DEMOCRAT
YoungRedTX,REPUBLICAN
demTX,DEMOCRAT
MajorityOhio,DEMOCRAT
Gawiesnr,REPUBLICAN
PatriotAmer,DEMOCRAT
MssLiberty,REPUBLICAN
dangibbs16,DEMOCRAT
jamienickle,REPUBLICAN
MisteProgram,DEMOCRAT
MTDems,DEMOCRAT
ArjunJaikumar,DEMOCRAT
runtodaylight,DEMOCRAT
YvonneLHolley,DEMOCRAT
jfreewright,DEMOCRAT
RepDaveBrat,REPUBLICAN
SenJoeVitale,DEMOCRAT
mssenator,DEMOCRAT
Knsrex,DEMOCRAT
mjzalewski,DEMOCRAT
FLPatriotMom06,REPUBLICAN
SmallGovReport,REPUBLICAN
marcusgilmer,DEMOCRAT
MarcieDreyer,REPUBLICAN
IdahoDems,DEMOCRAT
KevinJSchreiber,DEMOCRAT
freyabos,DEMOCRAT
kimdhammer,REPUBLICAN
RepMDean,DEMOCRAT
GraceflLady,REPUBLICAN
Eric_Alterman,DEMOCRAT
repclayingram,REPUBLICAN
michae1green,REPUBLICAN
TomorrowFoundry,REPUBLICAN
LovelynCoacoa,DEMOCRAT
JulieSStokes,REPUBLICAN
DrDickyD,DEMOCRAT
soopertrev,REPUBLICAN
IanSDaily,REPUBLICAN
neil1916,REPUBLICAN
Chejoree,REPUBLICAN
kenndawg1,REPUBLICAN
TexasYDs,DEMOCRAT
gongwer,REPUBLICAN
djred678,DEMOCRAT
SamFaddisMD5,REPUBLICAN
SteveKnight25,REPUBLICAN
skrug75,REPUBLICAN
NPJules,REPUBLICAN
msgdi8511,DEMOCRAT
carolscho,DEMOCRAT
natecatey,DEMOCRAT
Manhattanpeachy,REPUBLICAN
BocaLegend,REPUBLICAN
kimguilfoyle,DEMOCRAT
Tarawa,REPUBLICAN
LibDemsUSA,DEMOCRAT
tamfabulous,DEMOCRAT
BillPascrell,DEMOCRAT
SDFreePressorg,DEMOCRAT
DemsUniteNow,DEMOCRAT
KyleMFox,DEMOCRAT
cmillerrindy,DEMOCRAT
SayfieReview,DEMOCRAT
danschoen54a,DEMOCRAT
mtstandard,DEMOCRAT
DelWilber,DEMOCRAT
ImpeachPOTUS,REPUBLICAN
JesseLehrich,DEMOCRAT
David_Lee123,DEMOCRAT
SteveRepak,REPUBLICAN
seifertmn,REPUBLICAN
Marco_Agc,DEMOCRAT
scarletsusieq,DEMOCRAT
idesignwis,REPUBLICAN
RonBarberAZ,DEMOCRAT
wayward_okie,REPUBLICAN
OFA_KS,DEMOCRAT
okdwain,REPUBLICAN
MarkPJonesTX,REPUBLICAN
veggie911,REPUBLICAN
connie_inman,REPUBLICAN
DockWalls,DEMOCRAT
cantdance2it,DEMOCRAT
keelygirl,DEMOCRAT
SGrettenberger,DEMOCRAT
rtemplin,DEMOCRAT
raemd95,DEMOCRAT
JohnLeePettimor,DEMOCRAT
washumom,DEMOCRAT
Grass1776,DEMOCRAT
Conunderground,REPUBLICAN
can2009,REPUBLICAN
MarkJohns_135th,REPUBLICAN
ashleewrich,REPUBLICAN
JohnKamler,DEMOCRAT
GOPMeme,DEMOCRAT
TracyAChambers,REPUBLICAN
jonathanpelto,DEMOCRAT
RallyMD,DEMOCRAT
LynchMgm,DEMOCRAT
DownSouthPrep,REPUBLICAN
SivarajahMN,REPUBLICAN
TerminatorBarbi,DEMOCRAT
eddelaney86,DEMOCRAT
Alan_Cochran,DEMOCRAT
4freedomgirl,REPUBLICAN
ATHEISTnTHEROOM,DEMOCRAT
trueblacknews,DEMOCRAT
RepBerrios,DEMOCRAT
bluemassgroup,DEMOCRAT
benquayle,REPUBLICAN
Guarinango,REPUBLICAN
proudloudlib,DEMOCRAT
joshbevans,REPUBLICAN
bettymowery,REPUBLICAN
fredcox4utah,REPUBLICAN
Luke1995Stevens,DEMOCRAT
truthzone,REPUBLICAN
AnimalRightsJen,DEMOCRAT
RandallHoven,REPUBLICAN
DanBlueNC,DEMOCRAT
JeffreyWolfeMBF,REPUBLICAN
chris_p_harris,DEMOCRAT
KnoxvilleKC,REPUBLICAN
mattsinger7,DEMOCRAT
echoreferee,REPUBLICAN
chrisedwardsOR,DEMOCRAT
PatriotsAmerica,REPUBLICAN
madang2016,DEMOCRAT
JaneEnglishAR,REPUBLICAN
ChrisBeutler,DEMOCRAT
TheRealPatriot1,DEMOCRAT
thelegacy09,DEMOCRAT
PWCGOP,REPUBLICAN
GaianCollective,DEMOCRAT
karichisholm,DEMOCRAT
ScottWuerz,DEMOCRAT
JDonnellyJr,DEMOCRAT
suekhi,DEMOCRAT
9814,DEMOCRAT
dhlovelife,DEMOCRAT
iSurmise3,DEMOCRAT
BobMaryd,DEMOCRAT
IdealistBiz,DEMOCRAT
ericwilson,REPUBLICAN
MikeSimanowitz,DEMOCRAT
GodsBelle12,REPUBLICAN
GibsonRadio,REPUBLICAN
MPCpiano,REPUBLICAN
Pcamachobotero,DEMOCRAT
adamgregg16,REPUBLICAN
robmacomber,REPUBLICAN
LiveFreeRadio,REPUBLICAN
AmyLynnOrg,REPUBLICAN
WarriorCare,REPUBLICAN
Citizen1452,DEMOCRAT
ok_paulo_ok,DEMOCRAT
Patty_Lawless,REPUBLICAN
georgerapp,REPUBLICAN
farrellhamann,DEMOCRAT
gopblonde1,REPUBLICAN
mridleythomas,DEMOCRAT
StonewallYDems,DEMOCRAT
BentLeftWing,DEMOCRAT
Miagogo,REPUBLICAN
weareoneamerica,DEMOCRAT
Deanofcomedy,DEMOCRAT
JVC341,REPUBLICAN
Baine4Arkansas,DEMOCRAT
FairfieldRTC,REPUBLICAN
FeeIingsHurt,REPUBLICAN
thatcountrygal,REPUBLICAN
LeftStandingUp,DEMOCRAT
CrossroadsGen,REPUBLICAN
robmckenna,REPUBLICAN
obxrme,REPUBLICAN
NickMilroy,DEMOCRAT
misskellyaudrey,REPUBLICAN
AULiberalArts,DEMOCRAT
ronparsell,DEMOCRAT
TYTInterviews,DEMOCRAT
WatersCmw,DEMOCRAT
SensitivContent,DEMOCRAT
MayerlingPerozo,DEMOCRAT
VibeVal,DEMOCRAT
assholeofday,DEMOCRAT
FelixArroyo,DEMOCRAT
FreedomPub,REPUBLICAN
JMcLaughlinSTK,REPUBLICAN
Paratisi,REPUBLICAN
billnsher42197,DEMOCRAT
shalo99,DEMOCRAT
NCamposAssembly,DEMOCRAT
gato_gator,REPUBLICAN
robineccles,DEMOCRAT
samswey,DEMOCRAT
RealityKnocks,REPUBLICAN
CliffDavy,DEMOCRAT
mrmannyscorner,REPUBLICAN
Arightside,REPUBLICAN
RepDerekKilmer,DEMOCRAT
Rosa_DeLauro,DEMOCRAT
imjamesdavis,REPUBLICAN
45ringmaster,REPUBLICAN
TonyCapitelli,REPUBLICAN
mlkahnke,REPUBLICAN
SerengetiPaws,DEMOCRAT
greedypigz,DEMOCRAT
DougDauntless,REPUBLICAN
my_carol,DEMOCRAT
cblatts,DEMOCRAT
ohiomatt,REPUBLICAN
rosshunter,DEMOCRAT
chrisschrimpf,REPUBLICAN
OsborneInk,DEMOCRAT
chrisrule,DEMOCRAT
reginaldbolding,DEMOCRAT
jspoupart,DEMOCRAT
pamelafurr,REPUBLICAN
ScottinOH,REPUBLICAN
CLangstroth,DEMOCRAT
UMGRIZZLIES,DEMOCRAT
RickDemichele,REPUBLICAN
jann_baker,REPUBLICAN
alexandraheuser,REPUBLICAN
Mickkie,DEMOCRAT
JSandersNYC,DEMOCRAT
Laila_ElGohary,DEMOCRAT
Michelle_Moore,REPUBLICAN
liberalease,REPUBLICAN
jeudc,DEMOCRAT
VinniePlum,DEMOCRAT
mdavidhfx,REPUBLICAN
mmyer1018,REPUBLICAN
DrJoelStrom,DEMOCRAT
MikeMcGPontiac,DEMOCRAT
pulpe,REPUBLICAN
wp4909,DEMOCRAT
Manda_like_wine,DEMOCRAT
donnalashe,REPUBLICAN
MillieHerrera,DEMOCRAT
TheLugarCenter,REPUBLICAN
RobManess,REPUBLICAN
TexasSheBandit,REPUBLICAN
Fabrico5,REPUBLICAN
almacy,REPUBLICAN
EWCrushin,DEMOCRAT
JoeKeaveny,DEMOCRAT
RPullen,REPUBLICAN
McDonaldBryan,REPUBLICAN
ScottCross22,DEMOCRAT
LD17Democrats,DEMOCRAT
elprofe316,DEMOCRAT
wearjustice,DEMOCRAT
Latinatude,DEMOCRAT
gskirocks,REPUBLICAN
twithappens34,DEMOCRAT
MsEnlightened,DEMOCRAT
johnconyersjr,DEMOCRAT
ScottRickhoff,REPUBLICAN
Lifedanzer,REPUBLICAN
TonyCarrilloD51,DEMOCRAT
Boast71,DEMOCRAT
annewolfepostic,REPUBLICAN
LibertyBelleCJL,REPUBLICAN
LibsInAmerica,DEMOCRAT
angelareb,DEMOCRAT
Wiratana,DEMOCRAT
Lynxie63,REPUBLICAN
LoboAustin,DEMOCRAT
trevorfoughty,REPUBLICAN
rozpeterson,REPUBLICAN
davefan,DEMOCRAT
JFitzsimmons7,DEMOCRAT
BigRMV,REPUBLICAN
repdavidscott,DEMOCRAT
gemutlicheit,REPUBLICAN
cparsons,DEMOCRAT
EugeneMcCarty,DEMOCRAT
RepCurtClawson,REPUBLICAN
Lula_Pearl,DEMOCRAT
HisbeeFrisbee,DEMOCRAT
VoteJW,REPUBLICAN
sluggoD54,REPUBLICAN
jasonjwilde,DEMOCRAT
DataGenesis,REPUBLICAN
McHenryCampaign,REPUBLICAN
notabortion,REPUBLICAN
whirred,DEMOCRAT
Sportmystic,DEMOCRAT
Watkinthegrass,DEMOCRAT
stlurbanspice,DEMOCRAT
wingtweet,REPUBLICAN
singapore_agent,REPUBLICAN
shayanmodarres,DEMOCRAT
Thomasjwhitmore,REPUBLICAN
michaeldcarney,REPUBLICAN
CriddleDean,DEMOCRAT
RLC_TN,REPUBLICAN
josephlkitchen,DEMOCRAT
workersadvocate,DEMOCRAT
mnbodden,REPUBLICAN
amaizat,DEMOCRAT
JCarpenterKY,REPUBLICAN
CarrionSoul,REPUBLICAN
cbn2,DEMOCRAT
neeratanden,DEMOCRAT
1kecko,DEMOCRAT
mkauai,REPUBLICAN
Devilmist,REPUBLICAN
Aycockjda,REPUBLICAN
RealEstateInFL,DEMOCRAT
Rick_Gemi,REPUBLICAN
robpiccoli,DEMOCRAT
tpctweet,REPUBLICAN
ChiefLinskey,DEMOCRAT
hoosierclinger,REPUBLICAN
BulletNecklace1,REPUBLICAN
Maano_Aagha,DEMOCRAT
blakegarris,REPUBLICAN
StacyHarp,REPUBLICAN
polls,DEMOCRAT
RepMikeOBrien,DEMOCRAT
BizRoundtable,DEMOCRAT
DanielBeerthuis,DEMOCRAT
isaiahmcgee,REPUBLICAN
Agent_54,REPUBLICAN
Truthbuster,REPUBLICAN
RaheemKassam,REPUBLICAN
claudiatenney,REPUBLICAN
ContextFL,DEMOCRAT
cobol2,REPUBLICAN
jkboyne,REPUBLICAN
iTweetLiberty,REPUBLICAN
KarenUniteWomen,DEMOCRAT
vjeannek,DEMOCRAT
MNSecofState,DEMOCRAT
StCyrlyMe2,DEMOCRAT
libbyleist,DEMOCRAT
tomkirby114,REPUBLICAN
MinuteMom,REPUBLICAN
RepDaveYoung,DEMOCRAT
trudy_sanders,DEMOCRAT
BMyers2Cents,DEMOCRAT
linc0lnpark,DEMOCRAT
kawaiineko99,DEMOCRAT
Carroll46,DEMOCRAT
RepNickRahall,DEMOCRAT
azannaphx,DEMOCRAT
area2fred,REPUBLICAN
mstriciareilly,DEMOCRAT
RepDonaldPayne,DEMOCRAT
AubreyAnn5SOS,DEMOCRAT
WilSchroder,REPUBLICAN
andilinks,REPUBLICAN
AUCollegeDems,DEMOCRAT
RepSnyder,DEMOCRAT
elenaparent,DEMOCRAT
EricWeisbrod,DEMOCRAT
LiberalYesIAm,DEMOCRAT
TulsiPress,DEMOCRAT
Garthawk,REPUBLICAN
valsocal,REPUBLICAN
thekaufaz,REPUBLICAN
olretiree,DEMOCRAT
SethAMandel,REPUBLICAN
MHarrisPerry,DEMOCRAT
jlmjsherrell,DEMOCRAT
ben2know,REPUBLICAN
VoteEliseHall,REPUBLICAN
philbc3,DEMOCRAT
RedneckThink,REPUBLICAN
RepJuanVargas,DEMOCRAT
Johnnyyumaaz,REPUBLICAN
TimotheLefebvre,DEMOCRAT
pamellalala,REPUBLICAN
mike4libertyCA,DEMOCRAT
1periculo,DEMOCRAT
Turbo_Thought,DEMOCRAT
KaeAltoBella,DEMOCRAT
BoschFawstin,DEMOCRAT
JustaSlob,DEMOCRAT
NYSenDems,DEMOCRAT
goprapebuster,DEMOCRAT
copperbird7,DEMOCRAT
novice90,REPUBLICAN
word_34,REPUBLICAN
laurahollis61,REPUBLICAN
BradWyatt,REPUBLICAN
dan9078,REPUBLICAN
alindsey3,REPUBLICAN
UniversalHUSA,DEMOCRAT
RepScottPerry,REPUBLICAN
Lnnie,DEMOCRAT
sidhujishan,DEMOCRAT
rufuscoolkitty,DEMOCRAT
blairpettrey,REPUBLICAN
Wrench06,REPUBLICAN
WretchedManIam,REPUBLICAN
vtblom,DEMOCRAT
justamexican,DEMOCRAT
hedgefund_ghost,REPUBLICAN
PastorPitre,REPUBLICAN
sschiff,DEMOCRAT
UBPainted,REPUBLICAN
BSCBell,DEMOCRAT
DonliskDon,REPUBLICAN
amandad214,DEMOCRAT
lovethislife125,REPUBLICAN
tuckerbounds,REPUBLICAN
ash_anderson,DEMOCRAT
shannongrove,REPUBLICAN
Bobbyh214,REPUBLICAN
ExperiencePros,REPUBLICAN
perpetuok,DEMOCRAT
marcylauren,DEMOCRAT
ChicagoGOP,REPUBLICAN
DanFosterType,REPUBLICAN
ThatElJefe,REPUBLICAN
boydewell,REPUBLICAN
ConsRepubGal,REPUBLICAN
kymwald,DEMOCRAT
alswrite,DEMOCRAT
francis1928,DEMOCRAT
virginiafoxx,REPUBLICAN
millie_hamner,DEMOCRAT
PamelaMarrache,DEMOCRAT
wiim2000,DEMOCRAT
KathySargeant,REPUBLICAN
DMorgan32,DEMOCRAT
vafortrump,REPUBLICAN
Nasara_Gargonnu,DEMOCRAT
SCforfreedom,REPUBLICAN
aaalex32,REPUBLICAN
CowalaMari,DEMOCRAT
_mss7,REPUBLICAN
VoxAZ,REPUBLICAN
SenHughesOffice,DEMOCRAT
BenjaminsTweets,REPUBLICAN
ANomadicView,DEMOCRAT
dihoppy,DEMOCRAT
hrhsar,DEMOCRAT
CouncilmnSpivey,DEMOCRAT
